,time,open,close,high,low,volume
0,1545621300000,0.11,0.11,0.11,0.11,465.0
1,1545623400000,0.11,0.11,0.11,0.11,465.0
2,1545623460000,0.10885,0.10885,0.10885,0.10885,155.0
3,1545652740000,0.105,0.105,0.105,0.105,872.99052
4,1545653040000,0.105,0.105,0.105,0.105,97.00948000000001
5,1545695820000,0.11988,0.11988,0.11988,0.11988,250.0
6,1545698040000,0.096669,0.096669,0.096669,0.096669,534.9641276000001
7,1545707460000,0.08918999999999999,0.08918999999999999,0.08918999999999999,0.08918999999999999,336.4258
8,1545709500000,0.08894400000000001,0.08894400000000001,0.08894400000000001,0.08894400000000001,899.17804
9,1545752520000,0.08894400000000001,0.08894400000000001,0.08894400000000001,0.08894400000000001,100.82196
10,1545752640000,0.095733,0.095733,0.095733,0.095733,300.0
11,1545752700000,0.081121,0.081121,0.081121,0.081121,448.0
12,1545758040000,0.08670900000000001,0.08670900000000001,0.08670900000000001,0.08670900000000001,399.81317678
13,1545804900000,0.096375,0.096375,0.096375,0.096375,155.0
14,1545804960000,0.10025,0.10025,0.10025,0.10025,155.0
15,1545805020000,0.10025,0.10025,0.10025,0.10025,155.0
16,1545808080000,0.089489,0.089489,0.089489,0.089489,355.7100542
17,1545939720000,0.082075,0.082075,0.082075,0.082075,333.17960539999996
18,1545973920000,0.07778600000000001,0.07778600000000001,0.07778600000000001,0.07778600000000001,155.0
19,1546012920000,0.090418,0.090418,0.090418,0.090418,160.61020874
20,1546078980000,0.071,0.070759,0.071,0.070759,1675.97870884
21,1546100520000,0.11,0.11,0.11,0.11,152.0
22,1546129080000,0.0708,0.070759,0.0708,0.070759,815.6387416499998
23,1546129140000,0.0671,0.0671,0.0671,0.0671,183.96125835
24,1546132500000,0.067,0.067,0.067,0.067,987.00729576
25,1546451820000,0.08919099999999999,0.08919099999999999,0.08919099999999999,0.08919099999999999,346.96964021
26,1546462380000,0.078365,0.07693,0.078365,0.07693,718.3604
27,1546541400000,0.0713,0.07029500000000001,0.0713,0.07029500000000001,693.54760498
28,1546544580000,0.06994299999999999,0.06994299999999999,0.06994299999999999,0.06994299999999999,170.0
29,1546556880000,0.06994299999999999,0.06994299999999999,0.06994299999999999,0.06994299999999999,230.0
30,1546601640000,0.083582,0.083582,0.083582,0.083582,156.73338398
31,1546615620000,0.067001,0.067001,0.067001,0.067001,408.8861888
32,1546615680000,0.067,0.066707,0.067,0.066707,665.2579178
33,1546636740000,0.066707,0.0637,0.066707,0.0637,373.9234918
34,1547008260000,0.076084,0.076084,0.076084,0.076084,604.80989277
35,1547054820000,0.086,0.086,0.086,0.086,200.0
36,1547102880000,0.069698,0.069698,0.069698,0.069698,494.99009201
37,1547375400000,0.0696,0.069698,0.069698,0.0696,799.0
38,1547375460000,0.069698,0.069698,0.069698,0.069698,330.0
39,1547699820000,0.07990499999999999,0.07990499999999999,0.07990499999999999,0.07990499999999999,152.0
40,1547922240000,0.079904,0.079904,0.079904,0.079904,251.8
41,1547922360000,0.0908,0.095,0.095,0.0908,2124.2029321
42,1547922420000,0.10999,0.11,0.11,0.10999,1169.97345231
43,1547986860000,0.072073,0.07200000000000001,0.072073,0.07200000000000001,2285.34473289
44,1547997360000,0.071001,0.071,0.071001,0.071,1792.0864627
45,1547997540000,0.071,0.071,0.071,0.071,78.36496629
46,1548148020000,0.071,0.071,0.071,0.071,1261.2523698
47,1548160080000,0.071,0.071,0.071,0.071,137.3476302
48,1548257940000,0.066097,0.06603300000000001,0.066097,0.06603300000000001,1532.18443165
49,1548258600000,0.07320399999999999,0.07320399999999999,0.07320399999999999,0.07320399999999999,637.09293743
50,1548275760000,0.07320399999999999,0.07320399999999999,0.07320399999999999,0.07320399999999999,1.27154317
51,1548519480000,0.07400000000000001,0.07400000000000001,0.07400000000000001,0.07400000000000001,710.0
52,1548519960000,0.075954,0.075954,0.075954,0.075954,580.073346
53,1549553460000,0.08,0.08,0.08,0.08,246.33271421
54,1549644720000,0.08,0.081294,0.081294,0.08,1137.47372807
55,1549644780000,0.081294,0.081294,0.081294,0.081294,828.40617841
56,1549645740000,0.081291,0.081291,0.081291,0.081291,1429.0123199999996
57,1549646580000,0.081291,0.081291,0.081291,0.081291,588.45456
58,1549657080000,0.08129299999999999,0.08129299999999999,0.08129299999999999,0.08129299999999999,451.57001865
59,1549660740000,0.081294,0.081294,0.081294,0.081294,393.17376081
60,1549661760000,0.08129299999999999,0.08129299999999999,0.08129299999999999,0.08129299999999999,0.90131775
61,1550034600000,0.074922,0.074922,0.074922,0.074922,360.82437023
62,1550170620000,0.068061,0.068061,0.068061,0.068061,1044.2514
63,1550178600000,0.07058400000000001,0.07058400000000001,0.07058400000000001,0.07058400000000001,470.78870656
64,1550399400000,0.072102,0.072102,0.072102,0.072102,400.0
65,1550485320000,0.079502,0.07950299999999999,0.07950299999999999,0.079502,942.14132269
66,1550485380000,0.068678,0.084631,0.084631,0.068678,1136.13428423
67,1550487840000,0.084631,0.084631,0.084631,0.084631,529.87160402
68,1550488260000,0.06942100000000001,0.06942100000000001,0.06942100000000001,0.06942100000000001,755.80536
69,1550489040000,0.0695,0.0695,0.0695,0.0695,593.5106
70,1550491260000,0.069491,0.069491,0.069491,0.069491,78.0295506
71,1550491320000,0.06592999999999999,0.06592999999999999,0.06592999999999999,0.06592999999999999,400.0
72,1550507880000,0.068622,0.068622,0.068622,0.068622,391.48609554
73,1550516820000,0.071556,0.071556,0.071556,0.071556,569.92640826
74,1550519580000,0.06844299999999999,0.06844299999999999,0.06844299999999999,0.06844299999999999,652.21146275
75,1550533380000,0.065997,0.065997,0.065997,0.065997,626.0
76,1550533740000,0.072033,0.072033,0.072033,0.072033,579.55895564
77,1550573760000,0.08098,0.081397,0.081397,0.08098,969.55003587
78,1550604600000,0.08123999999999999,0.08123999999999999,0.08123999999999999,0.08123999999999999,310.41886476
79,1550643240000,0.081151,0.081237,0.081237,0.081151,847.4335818899998
80,1550647320000,0.079305,0.07511799999999999,0.079305,0.07511799999999999,967.6109358
81,1550685840000,0.08607999999999999,0.08607999999999999,0.08607999999999999,0.08607999999999999,400.0
82,1550741160000,0.082844,0.082844,0.082844,0.082844,802.04088
83,1550741220000,0.082635,0.079932,0.082635,0.079932,6080.7133524
84,1550741280000,0.079333,0.079333,0.079333,0.079333,743.6457676
85,1550758800000,0.091427,0.091427,0.091427,0.091427,192.11830203
86,1550772360000,0.078667,0.078667,0.078667,0.078667,480.99701922
87,1550786040000,0.08534299999999999,0.085418,0.085418,0.08534299999999999,1902.8024088
88,1550793960000,0.076915,0.076915,0.076915,0.076915,230.62481671
89,1550794020000,0.083722,0.083722,0.083722,0.083722,230.62481671
90,1550835180000,0.091299,0.091299,0.091299,0.091299,293.13514121
91,1550835900000,0.08405599999999999,0.08405599999999999,0.08405599999999999,0.08405599999999999,519.68746874
92,1550976780000,0.089894,0.09,0.09,0.089894,821.37171223
93,1551016920000,0.0874,0.0874,0.0874,0.0874,451.18973092
94,1551017700000,0.08051599999999999,0.078,0.08051599999999999,0.078,409.55015295
95,1551127440000,0.087363,0.087363,0.087363,0.087363,231.06823738
96,1551199980000,0.089903,0.089982,0.089982,0.089903,1505.5
97,1551200100000,0.078924,0.084839,0.084839,0.078924,2103.21168788
98,1551213780000,0.08999700000000001,0.08999700000000001,0.08999700000000001,0.08999700000000001,1281.09708
99,1551213900000,0.08999700000000001,0.08999700000000001,0.08999700000000001,0.08999700000000001,1296.21726
100,1551219720000,0.08999700000000001,0.08999700000000001,0.08999700000000001,0.08999700000000001,1033.384644
101,1551223080000,0.08999700000000001,0.08999700000000001,0.08999700000000001,0.08999700000000001,594.2468213999999
102,1551251820000,0.0895,0.0895,0.0895,0.0895,592.9170893999999
103,1551253020000,0.09,0.09,0.09,0.09,147.74506619
104,1551299520000,0.088891,0.088891,0.088891,0.088891,400.0
105,1551515340000,0.081977,0.081976,0.081977,0.081976,705.59485921
106,1551705180000,0.081976,0.081976,0.081976,0.081976,297.72702658
107,1551840900000,0.093099,0.093099,0.093099,0.093099,615.3783
108,1551841200000,0.093099,0.0931,0.0931,0.093099,514.14624
109,1552027500000,0.08103300000000001,0.08103300000000001,0.08103300000000001,0.08103300000000001,716.35859145
110,1552027860000,0.08620499999999999,0.08620499999999999,0.08620499999999999,0.08620499999999999,646.01072422
