,time,open,close,high,low,volume
0,1545420780000,37.07773966,37.07773966,37.07773966,37.07773966,1699.53719417
1,1545420900000,36.75484043,36.75484043,36.75484043,36.75484043,119.81217419
2,1545425700000,36.39061058,36.38999957,36.39061058,36.38999957,452.833654
3,1545426300000,36.42831938,36.42831938,36.42831938,36.42831938,499.49994108
4,1545426600000,36.76053108,36.76053108,36.76053108,36.76053108,66.947
5,1545426900000,37.13459342,37.02272953,37.17199965,37.02272953,1578.8970000000002
6,1545430500000,37.37161848,37.37161848,37.37161848,37.37161848,1411.23477386
7,1545431100000,37.03806548,36.97253301,37.03806548,36.97253301,220.347
8,1545431640000,36.94160057,36.81703222,36.94160057,36.81703222,220.347
9,1545433200000,36.818810299999996,36.818810299999996,36.818810299999996,36.818810299999996,1034.048547
10,1545434100000,36.73500023,36.73500023,36.73500023,36.73500023,359.99997639
11,1545440040000,37.23482948,37.23482948,37.23482948,37.23482948,1201.50943607
12,1545445200000,37.15362788,37.15362788,37.15362788,37.15362788,9.004e-05
13,1545459000000,37.40001246,37.40001246,37.40001246,37.40001246,2404.28571429
14,1545460680000,37.67532039,37.67532039,37.67532039,37.67532039,1372.7563343
15,1545460800000,37.96786864,37.842172999999995,37.96786864,37.842172999999995,1149.29450671
16,1545460860000,37.83499945,38.13100044,38.13100044,37.83499945,3051.64142609
17,1545470340000,38.11393475,38.11393475,38.11393475,38.11393475,634.06355895
18,1545471180000,38.90446798,38.94299981,38.94299981,38.90446798,2327.26355153
19,1545471240000,39.13472459,39.07500025,39.13472459,39.01600005,761.05833179
20,1545471300000,39.060000200000005,39.11400038,39.11400038,39.060000200000005,348.50133724
21,1545471360000,39.14300048,39.14300048,39.14300048,39.14300048,49.78596262
22,1545473280000,39.21481384,39.21481384,39.21481384,39.21481384,942.53667712
23,1545478380000,38.66531257,38.66531257,38.66531257,38.66531257,85.94332877
24,1545481200000,38.49845995,38.49845995,38.49845995,38.49845995,457.0
25,1545481380000,38.49401055,38.49401055,38.49401055,38.49401055,6644.577857750001
26,1545483480000,38.15363121,38.15363121,38.15363121,38.15363121,131.1623127
27,1545488280000,37.81890157,37.81890157,37.81890157,37.81890157,87.53899045
28,1545491820000,37.90253433,37.90253433,37.90253433,37.90253433,0.03980673
29,1545491940000,37.80517639999999,37.81655684,37.81655684,37.80517639999999,49.83980673
30,1545492000000,37.81700001,37.81700001,37.81700001,37.81700001,49.83980081
31,1545494880000,37.78368286,37.7739996,37.78368286,37.7739996,49.83980673
32,1545496500000,38.00328107,38.00328107,38.00328107,38.00328107,2180.1
33,1545496560000,38.11879594,38.11900031,38.11900031,38.11879594,2921.47996778
34,1545508860000,38.29762184,38.31872552,38.31872552,38.29762184,78.99109277
35,1545508920000,38.38700036,38.38700036,38.38700036,38.38700036,86.37987658
36,1545516000000,38.20876425,38.20876425,38.20876425,38.20876425,86.63369499999999
37,1545520260000,38.62528421,38.87519618,38.87519618,38.62528421,548.29455479
38,1545520320000,39.00181825,39.00515041,39.00515041,39.00181825,7618.84031838
39,1545520380000,39.00200041,39.00200041,39.00200041,39.00200041,145.24209822
40,1545522240000,38.81966019,38.81966019,38.81966019,38.81966019,907.2532418
41,1545522660000,39.1162224,39.1162224,39.1162224,39.1162224,85.25066679
42,1545522720000,39.15731903,39.15731903,39.15731903,39.15731903,84.9029396
43,1545523560000,39.60716059,39.60716059,39.60716059,39.60716059,255.31569249
44,1545525180000,39.06179712,39.06179712,39.06179712,39.06179712,0.00188477
45,1545525420000,39.06198261,39.06198261,39.06198261,39.06198261,383.92199999999997
46,1545525480000,39.28616254,39.28616254,39.28616254,39.28616254,0.23426885
47,1545525600000,39.24399961,39.24399961,39.24399961,39.24399961,84.64288038
48,1545526080000,39.39501309,39.39501309,39.39501309,39.39501309,181.414514
49,1545526200000,40.02899979,40.192999799999996,40.20806005,40.02733482,13268.97594247
50,1545526320000,40.20800007,40.20800007,40.20800007,40.20800007,69.46859315
51,1545526560000,41.42985193,41.42985193,41.42985193,41.42985193,326.4373872500001
52,1545526980000,41.07442157,41.07442157,41.07442157,41.07442157,2624.27562303
53,1545527280000,41.11885036,41.11885036,41.11885036,41.11885036,100.06681800000001
54,1545527400000,41.07500025,41.07500025,41.07500025,41.07500025,1889.22474444
55,1545527580000,41.00666765,41.00666765,41.00666765,41.00666765,81.41393627
56,1545527700000,40.95224238,40.95224238,40.95224238,40.95224238,91.77667364
57,1545527760000,40.93447086,40.93447086,40.93447086,40.93447086,9511.636576
58,1545529560000,40.98400008,40.98400008,40.98400008,40.98400008,1611.24302806
59,1545529680000,40.96223886,40.962999700000005,40.962999700000005,40.96223886,719.49937194
60,1545530280000,40.52017234,40.52017234,40.52017234,40.52017234,709.81770692
