,time,open,close,high,low,volume
0,1545458760000,0.9353299999999999,0.9353299999999999,0.9353299999999999,0.9353299999999999,33.80345693
1,1546112880000,0.9353299999999999,0.9179700000000001,0.9353299999999999,0.9179700000000001,266.19654307
2,1546366320000,0.9901700000000001,0.9901700000000001,0.9901700000000001,0.9901700000000001,10.05429259
3,1546366440000,0.9273399999999999,0.9273399999999999,0.9273399999999999,0.9273399999999999,100.0
4,1546564080000,0.9882,0.9882,0.9882,0.9882,165.86414998
5,1546635420000,0.9900100000000001,0.9900100000000001,0.9900100000000001,0.9900100000000001,100.0
6,1546635480000,0.9900100000000001,0.9900100000000001,0.9900100000000001,0.9900100000000001,65.86414998
7,1546871820000,0.93447203,0.93447203,0.93447203,0.93447203,19.96
8,1546872060000,0.93434884,0.93434884,0.93434884,0.93434884,39.92
9,1546899120000,0.99760001,0.99760001,0.99760001,0.99760001,20.07929012
10,1547059620000,0.9924700000000001,0.9924700000000001,0.9924700000000001,0.9924700000000001,50.0
11,1547617800000,0.9933,0.9933,0.9933,0.9933,10.80955641
12,1547643360000,0.9933,0.9672799999999999,0.99828,0.9672799999999999,66.82942537
13,1547766060000,0.99829,0.99829,0.99829,0.99829,232.09605233
14,1547797860000,0.99829,1.01,1.01,0.99829,760.3
15,1548051420000,0.9823,0.9823,0.9823,0.9823,10.787937300000001
16,1548347100000,1.0099,0.99,1.01,0.99,795.0
17,1548347220000,1.0099,0.9900100000000001,1.0099,0.9900100000000001,20.0
18,1548347280000,1.0099,1.00999999,1.00999999,1.0099,402.0
19,1548347340000,0.9900100000000001,0.99,0.9900100000000001,0.99,405.0
20,1548442980000,1.00686124,1.00686124,1.00686124,1.00686124,65.0
21,1548443040000,0.9900100000000001,0.9900100000000001,0.9900100000000001,0.9900100000000001,64.87
22,1548500640000,0.9900100000000001,0.99,0.9900100000000001,0.99,231.63186023
23,1549190880000,0.97569753,0.97569753,0.97569753,0.97569753,86.16386297
24,1549910760000,0.99195739,0.99195739,0.99195739,0.99195739,85.99153524
25,1549910820000,0.99195739,0.99195739,0.99195739,0.99195739,171.46746524
26,1549910880000,0.99195739,0.99161,0.99195739,0.99161,170.78228124999995
27,1549910940000,0.99161,0.99160245,0.99161,0.99160245,66.41447684
28,1550569020000,1.0099,1.0099,1.0099,1.0099,10.0
29,1550591220000,1.0099,1.0099,1.0099,1.0099,90.50033672
30,1550591280000,0.99077,0.9907600000000001,0.99077,0.9907600000000001,35.23315434
31,1550744580000,1.0099,1.0099,1.0099,1.0099,10.0
32,1550751300000,0.98414,0.98414,0.98414,0.98414,19.97
33,1550761980000,0.9852,0.97,0.9852,0.97,913.02769788
34,1551163860000,1.0099,1.0099,1.0099,1.0099,10.0
35,1551807480000,1.0099,0.97001,1.0099,0.97000999,57.94147682
36,1551854280000,1.0099,1.0099,1.0099,1.0099,11.0
37,1551854340000,0.97001,0.97001,0.97001,0.97001,20.958000000000002
38,1552332900000,1.0099,1.01,1.01,1.0099,250.0
39,1553109240000,0.97001,0.97,0.97001,0.97,299.4
40,1553954580000,1.0099,1.0099,1.0099,1.0099,10.0
41,1553954640000,1.0099,0.9700200000000001,1.0099,0.9700200000000001,29.96
42,1553970660000,1.0099,0.97001999,1.0099,0.97001999,159.84
43,1554078600000,1.0099,1.0099,1.0099,1.0099,12.0
44,1554079140000,0.97002001,0.97002001,0.97002001,0.97002001,11.0
45,1554079440000,1.0098,1.0098,1.0098,1.0098,11.0
46,1554079620000,0.97003,0.97003,0.97003,0.97003,11.0
47,1554251940000,1.0099,1.0099,1.0099,1.0099,100.0
48,1554252120000,0.9700200000000001,0.9700200000000001,0.9700200000000001,0.9700200000000001,99.8
49,1554354240000,1.0099,1.0099,1.0099,1.0099,60.74104627
50,1554355080000,0.97500999,0.97500999,0.97500999,0.97500999,60.61956418
51,1554543540000,1.0099,1.0099,1.0099,1.0099,40.0
52,1554688200000,1.0099,0.98501,1.0099,0.98501,117.00895864
53,1554958200000,1.0099,1.01,1.01,1.0099,350.0
54,1554958260000,0.97501,0.97486068,0.97501,0.97486068,350.0
55,1554973500000,1.0099,1.0099,1.0099,1.0099,200.0
56,1554973560000,1.0099,1.0099,1.0099,1.0099,100.0
57,1554973620000,1.01,1.01,1.01,1.01,20308.86499988
58,1554973680000,0.9747399999999999,0.9747399999999999,0.9747399999999999,0.9747399999999999,200.0
59,1554973740000,0.9747399999999999,0.9747399999999999,0.9747399999999999,0.9747299999999999,300.0
60,1554973800000,0.9747399999999999,0.9747399999999999,0.9747399999999999,0.9747399999999999,500.0
61,1554973860000,0.9747399999999999,0.9747299999999999,0.9747399999999999,0.9747299999999999,178.89313844
62,1554974700000,0.9743714,0.97,0.9743714,0.97,4363.900417309998
63,1554995400000,0.93217,0.93217,0.93217,0.93217,100.0
64,1555186980000,1.00439999,0.97178,1.00439999,0.97178,168.38286752
65,1555260420000,1.0044,1.0044,1.0044,1.0044,100.0
66,1555262100000,1.002,1.002,1.002,1.002,85.51529578
67,1555262400000,0.97177999,0.97177999,0.97177999,0.97177999,85.34426519
68,1555262700000,0.97177999,0.971773,0.97177999,0.971773,299.2004
69,1555304100000,0.99913,0.99918555,0.99918555,0.99913,299.0011996
70,1555304280000,0.9725600000000001,0.9725600000000001,0.9725600000000001,0.9725600000000001,100.0
71,1555304340000,1.00773593,1.00773593,1.00773593,1.00773593,42.33485448
72,1555304400000,0.9725600000000001,0.9725600000000001,0.9725600000000001,0.9725600000000001,42.33485448
73,1556210400000,1.0054,1.0054,1.0054,1.0054,50.0
74,1556232000000,1.00559999,1.00799999,1.00799999,1.00559999,379.58996841
75,1556232060000,0.96995,0.96995,0.96995,0.96995,100.0
76,1556483520000,1.0079,1.01,1.01,1.0079,3064.94155422
77,1556483700000,0.94253,0.94225425,0.94253,0.94225425,3058.81167111
78,1556520120000,0.94178,0.94178,0.94178,0.94178,9.99
79,1556793600000,1.0016,1.01,1.01,1.0016,15446.48572116
80,1556793720000,0.9540700000000001,0.9408299999999999,0.9540700000000001,0.9408299999999999,2154.11785161
81,1556793780000,1.0099,1.0099,1.0099,1.0099,100.0
82,1556807280000,1.0099,0.93975,1.0099,0.93975,39.96
83,1556825520000,1.0099,1.0099,1.0099,1.0099,100.0
84,1556874960000,0.95641,0.95641,0.95641,0.95641,99.8
85,1557062580000,1.00419999,1.00419999,1.00419999,1.00419999,22.15027016
86,1557342360000,0.9999,0.99994943,0.99994943,0.9999,234.24951769999996
87,1557342420000,0.96,0.96,0.96,0.96,117.12475885
88,1557342540000,0.94723116,0.9471417999999999,0.94723116,0.9471417999999999,350.95262741
89,1557907560000,0.93644768,0.93637,0.93644768,0.93637,99.8
90,1557966000000,0.99041,0.9368834999999999,1.0,0.9368834999999999,908.92104968
91,1558104840000,0.95001,0.95001,0.95001,0.95001,55.26909697
92,1558364640000,0.9999,0.9999,0.9999,0.9999,5.19330662
93,1558949640000,0.9896710999999999,0.9896710999999999,0.9896710999999999,0.9896710999999999,4.02645277
94,1559248260000,0.99976,0.99976,0.99976,0.99976,5.09250944
95,1559248320000,0.9701694,0.97001,0.9701694,0.97001,49.95
96,1560194400000,0.98356,0.98356,0.98356,0.98356,0.25122556
97,1561098120000,0.98607948,0.98616808,0.98616808,0.98607948,100.0
98,1561098180000,0.95001,0.95001,0.95001,0.95001,55.57960556
99,1561099620000,0.9862299999999999,0.9862299999999999,0.9862299999999999,0.9862299999999999,8.84407888
100,1561196640000,0.97669,0.97669,0.97669,0.97669,8.83704489
101,1561196820000,0.95010714,0.92141175,0.95010714,0.92141175,720.5362327099998
102,1561443600000,0.92153379,0.92153379,0.92153379,0.92153379,39.9
103,1561628880000,0.9929328000000002,0.9929328000000002,0.9929328000000002,0.9929328000000002,7.47
104,1562453280000,0.95009248,0.95009248,0.95009248,0.95009248,8.25099175
105,1563099720000,0.9969899999999999,0.93023175,0.997,0.93023175,1282.26807922
106,1563106080000,0.992,0.992,0.992,0.992,85.501837
107,1563106200000,0.93201,0.93201,0.93201,0.93201,85.330833
108,1563323820000,0.94521657,0.94521657,0.94521657,0.94521657,24.9
109,1563812760000,0.992,0.992,0.992,0.992,15.0
110,1563917100000,0.992,0.992,0.992,0.992,10.0
111,1566668460000,0.9919899999999999,0.9919899999999999,0.9919899999999999,0.9919899999999999,49.700738
112,1566668820000,0.96001,0.96001,0.96001,0.96001,49.601335999999996
113,1566673740000,0.96001,0.96001,0.96001,0.96001,88.896535
114,1566728400000,0.9919899999999999,1.0052,1.0052,0.9919899999999999,376.23690321
115,1566732900000,0.9999,0.9999,0.9999,0.9999,225.93764121
116,1566732960000,0.96009949,0.96001,0.96009949,0.96001,267.78472400000004
117,1566793080000,0.9682,0.96,0.9682,0.96,330.81889527
118,1566882120000,0.998,0.998,0.998,0.998,4.0
119,1566883020000,0.998,0.998,0.998,0.998,4.008704
120,1567003980000,0.998,1.0,1.0,0.998,131.71271577000002
121,1567004160000,1.0,1.0,1.0,1.0,200.000695
